CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,CrimeHead,CrimeSubHead,PoliceStation,PoliceStationType,District,Court,EmployeeID,Officer,OfficerRank,OfficerDesignation,Status,CaseCategory,Gravity,AccusedCount,AccusedNames,VictimCount,VictimNames,Complainant,ArrestCount,ChargesheetCount,LatestChargesheetDate,ChargesheetStatus,Acts,Sections,InfoReceivedPSDate,IncidentFromDate,IncidentToDate,Latitude,Longitude,BriefFacts
1020,1.0001e+17,202600018,2026-04-13,Crimes Against Property,Criminal Trespass,Chamarajpet Police Station,Police Station,Bangalore Urban,Special Court for POCSO Cases Bengaluru,308,Abhiram,Police Constable,Circle Inspector,Charge Sheeted,FIR,Non-Heinous,1,Samar Bassi,1,Rehaan Shetty,Isha Gour,0,1,2026-06-01,Filed,BNS,Burglary; Robbery; Theft,2026-04-11 04:00:00,2026-04-10 17:00:00,2026-04-10 20:00:00,12.853395,77.633501,Esse recusandae porro dignissimos sequi libero aliquam facilis consequuntur eveniet nemo natus ipsa iusto est omnis facere porro deserunt ab error dicta aperiam nulla.
1021,4.0001e+17,202600017,2026-05-03,Cyber Crime,Hacking,Byappanahalli Police Station,Police Station,Bangalore Urban,Metropolitan Magistrate Court Bengaluru,11,Fariq,Head Constable,Crime Branch Officer,Undetected,PAR,Non-Heinous,0,,1,Harrison Bath,Jeremiah Chand; Wazir Oommen,0,0,,Pending,IT Act; POCSO,Identity Theft,2026-05-01 06:00:00,2026-04-30 14:00:00,2026-04-30 20:00:00,12.871165,77.718851,Dolorem fuga necessitatibus aliquid provident voluptatum eos quidem error architecto dignissimos asperiores impedit omnis ratione illo accusantium libero.
1021,4.0001e+17,202600017,2026-05-03,Cyber Crime,Hacking,Byappanahalli Police Station,Police Station,Bangalore Urban,Metropolitan Magistrate Court Bengaluru,11,Fariq,Head Constable,Crime Branch Officer,Undetected,PAR,Non-Heinous,0,,1,Harrison Bath,Jeremiah Chand; Wazir Oommen,0,0,,Pending,IT Act; POCSO,Identity Theft,2026-05-01 06:00:00,2026-04-30 14:00:00,2026-04-30 20:00:00,12.871165,77.718851,Dolorem fuga necessitatibus aliquid provident voluptatum eos quidem error architecto dignissimos asperiores impedit omnis ratione illo accusantium libero.
1022,1.0001e+17,202600025,2026-02-07,Narcotics & NDPS,Drug Trafficking,K.G. Halli Police Station,Police Station,Bangalore Urban,Fast Track Court Bengaluru,412,Ranbir,Police Constable,Investigating Officer (IO),Charge Sheeted,FIR,Non-Heinous,1,Wazir Pant,3,Wriddhish Majumdar; Gagan Ramanathan; Vrishti Varty,Amaira Kuruvilla,0,1,2026-03-17,Filed,NDPS Act,Possession of Manufactured Drugs; Possession/Sale of Cannabis,2026-02-06 03:00:00,2026-02-05 15:00:00,2026-02-05 17:00:00,13.039062,77.451029,Quo provident cum minus nisi veniam repellat porro ut libero ducimus eos alias eligendi itaque laborum in aliquam tempore nobis repellat temporibus atque.
1023,1.0001e+17,202600025,2026-04-28,Crimes Against Public Order,Public Nuisance,Frazer Town Police Station,Police Station,Bangalore Urban,Special Court for NDPS Cases Bengaluru,427,Rushil,Police Constable,Women's Cell Officer,Under Investigation,FIR,Non-Heinous,3,Gopal Patla; Xavier Solanki; Ekavir Sarma,3,Atharv Ahluwalia; Omisha Murty; Harish Sanghvi,Vincent Pillai,2,0,,Pending,BNS,Criminal Intimidation,2026-04-26 00:00:00,2026-04-25 09:00:00,2026-04-25 13:00:00,12.95909,77.637503,Voluptates rem ipsa quis nisi dolor eligendi maxime odit eligendi sed earum eaque eligendi dolor.
1024,4.0001e+17,202600018,2026-05-16,Crimes Against Public Order,Rioting,Madivala Police Station,Police Station,Bangalore Urban,City Civil Court Bengaluru,273,Finn,Police Sub-Inspector (PSI),Circle Inspector,Pending Trial,PAR,Non-Heinous,1,Kevin Hans,1,Leela Vig,Vyanjana Tata,1,0,,Pending,BNS,Criminal Intimidation,2026-05-16 10:00:00,2026-05-15 21:00:00,2026-05-16 03:00:00,12.894719,77.584633,Corporis magnam repellendus voluptas natus quia sit officia porro voluptatum impedit sed voluptates perferendis possimus alias autem hic sit ipsam debitis tenetur.
1025,1.0001e+17,202600018,2026-02-05,Traffic & Motor Vehicle Offences,Vehicle Theft,Bommanahalli Police Station,Police Station,Bangalore Urban,City Civil Court Bengaluru,382,Dalbir,Sub-Inspector (SI),Traffic Officer,Under Investigation,FIR,Non-Heinous,1,Advik Rau,1,Joshua Bumb,Zehaan Mukhopadhyay,0,0,,Pending,MV Act,Dangerous Driving,2026-02-04 13:00:00,2026-02-04 02:00:00,2026-02-04 03:00:00,13.085125,77.638321,Cupiditate quo porro totam illum cupiditate nam doloribus beatae porro iste laudantium et assumenda dolor consequatur inventore in mollitia quos nemo laboriosam.
1026,1.0001e+17,202600019,2026-03-19,Traffic & Motor Vehicle Offences,Hit and Run,Chamarajpet Police Station,Police Station,Bangalore Urban,Court of ACMM Bengaluru,312,Orinder,Police Constable,Circle Inspector,Pending Trial,FIR,Non-Heinous,2,Rishi Venkataraman; Peter Sharma,0,,Zarna Iyer,1,0,,Pending,MV Act,Dangerous Driving; Driving without Insurance; Duty in Accident Cases,2026-03-16 10:00:00,2026-03-16 07:00:00,2026-03-16 09:00:00,13.049199,77.554549,Aperiam aliquid eum quibusdam deleniti in iusto ullam consequatur maxime culpa architecto delectus.
1027,1.0001e+17,202600021,2026-03-11,Economic Offences,Criminal Breach of Trust,Cubbon Park Police Station,Police Station,Bangalore Urban,Court of ASCJ Bengaluru,297,Ranveer,Head Constable,Traffic Officer,Under Investigation,FIR,Non-Heinous,1,Tanveer Ram,2,Nicholas Dewan; Ekani De,Gayathri Oommen,1,0,,Pending,BNS,Cheating; Mischief,2026-03-10 14:00:00,2026-03-10 14:00:00,2026-03-10 14:00:00,12.94451,77.727546,Ut harum ipsa asperiores facilis iure dolorum sequi expedita minus cupiditate.
1028,1.0001e+17,202600026,2026-02-18,Crimes Against Property,Robbery,Frazer Town Police Station,Police Station,Bangalore Urban,Special Court for POCSO Cases Bengaluru,426,Libni,Police Constable,Investigating Officer (IO),Closed - False Case,FIR,Non-Heinous,1,Jeremiah Chaudhari,1,Ekapad Wali,Anthony Goyal,1,1,2026-03-13,Filed,BNS,Theft,2026-02-16 19:00:00,2026-02-16 07:00:00,2026-02-16 13:00:00,12.914245,77.600223,Non corrupti sapiente est dolorum beatae beatae placeat recusandae placeat dolore quaerat perferendis similique dolore alias ducimus velit eligendi.
1029,1.0001e+17,202600017,2026-06-11,Crimes Against Women,Stalking,Banasawadi Police Station,Police Station,Bangalore Urban,Court of ACMM Bengaluru,18,David,Deputy Superintendent of Police (DySP),Station House Officer (SHO),Under Investigation,FIR,Non-Heinous,0,,1,Harrison Aggarwal,Harini Chawla,0,0,,Pending,BNS; DP Act; POCSO,3; Demanding Dowry; 79,2026-06-09 12:00:00,2026-06-09 08:00:00,2026-06-09 11:00:00,12.971532,77.560647,Ipsam omnis rerum id expedita voluptas nobis eos perferendis alias iusto qui rerum aliquid neque in ab ex corrupti qui ad rerum quae quisquam.
1030,1.0001e+17,202600019,2026-03-17,Economic Offences,Cheating,Vyalikaval Police Station,Police Station,Bangalore Urban,Court of ACMM Bengaluru,365,Neel,Sub-Inspector (SI),Cyber Cell Officer,Under Investigation,FIR,Non-Heinous,1,Arin Zachariah,1,Daksh Hora,Urmi Ben,0,0,,Pending,BNS,Cheating; Mischief,2026-03-16 18:00:00,2026-03-16 08:00:00,2026-03-16 11:00:00,12.908944,77.562366,Voluptatem placeat distinctio molestias reprehenderit voluptatem aliquam sint tempora autem sed repellendus illum dolorem consectetur nulla praesentium porro amet earum cumque.
1031,1.0001e+17,202600021,2026-06-17,Crimes Against Property,Robbery,Cottonpete Police Station,Police Station,Bangalore Urban,Court of ASCJ Bengaluru,325,Dev,Asst Sub-Inspector (ASI),Station House Officer (SHO),Charge Sheeted,FIR,Non-Heinous,1,Avi Bora,2,Yatan Chander; Prisha Shan,Advika Solanki,0,1,2026-08-15,Filed,BNS,Burglary; Dacoity,2026-06-15 03:00:00,2026-06-14 15:00:00,2026-06-14 15:00:00,12.983257,77.698838,Nobis veniam exercitationem dicta minima vitae laborum est vitae magni porro excepturi beatae illo non atque adipisci natus sunt minima recusandae debitis.
1032,1.0001e+17,202600022,2026-01-09,Cyber Crime,Online Financial Fraud,Indiranagar Police Station,Police Station,Bangalore Urban,Court of ASCJ Bengaluru,40,Zaid,Asst Sub-Inspector (ASI),Circle Inspector,Under Investigation,FIR,Non-Heinous,1,Chaitanya Pradhan,1,Aarna Nair,Adweta Bose,0,0,,Pending,IT Act,Cheating by Personation,2026-01-07 08:00:00,2026-01-07 04:00:00,2026-01-07 05:00:00,12.861331,77.698544,Esse quia odit accusantium accusamus cumque deserunt reprehenderit commodi quibusdam voluptatem autem fugiat ratione expedita rem blanditiis dolores harum voluptates.
1033,1.0001e+17,202600020,2026-03-25,Economic Offences,Cheating,Ashok Nagar Police Station,Police Station,Bangalore Urban,Special Court for POCSO Cases Bengaluru,348,Samarth,Asst Sub-Inspector (ASI),Beat Constable,Charge Sheeted,FIR,Non-Heinous,0,,2,Samuel More; Chanakya Bains,Daksh Khanna,0,1,2026-05-12,Filed,BNS,Cheating; Mischief,2026-03-24 14:00:00,2026-03-24 02:00:00,2026-03-24 08:00:00,13.026779,77.684884,Laudantium mollitia quas illo qui doloremque veniam dolorum velit laboriosam in expedita enim cum praesentium commodi.
1034,1.0001e+17,202600012,2026-03-23,Economic Offences,Counterfeiting,Rajajinagar Police Station,Police Station,Bangalore Urban,Special Court for POCSO Cases Bengaluru,130,Daksha,Sub-Inspector (SI),Circle Inspector,Disposed by Court,FIR,Non-Heinous,1,Devansh Chakrabarti,1,Vedhika Viswanathan,Gunbir Ravi,1,1,2026-05-12,Filed,BNS,Cheating; Mischief,2026-03-23 01:00:00,2026-03-22 10:00:00,2026-03-22 16:00:00,13.088195,77.4744,Officia accusantium mollitia iusto cupiditate repellat magni voluptate minus vel iusto facere exercitationem.
1035,1.0001e+17,202600022,2026-06-08,Crimes Against Property,Criminal Trespass,CEN PS Cyber Crime Cubbon Park,CEN Police Station,Bangalore Urban,Metropolitan Magistrate Court Bengaluru,473,Gagan,Police Constable,Cyber Cell Officer,Charge Sheeted,FIR,Non-Heinous,0,,1,Nandini Loke,Vasatika Rout,0,1,2026-08-20,Filed,BNS,Burglary; Robbery,2026-06-06 16:00:00,2026-06-06 13:00:00,2026-06-06 16:00:00,13.086725,77.68339,Asperiores possimus occaecati consequuntur labore sint nesciunt eum ex voluptas harum animi in accusamus maiores sapiente iste hic illum consequuntur commodi.
1036,1.0001e+17,202600021,2026-03-14,Cyber Crime,Hacking,Hennur Police Station,Police Station,Bangalore Urban,Metropolitan Magistrate Court Bengaluru,449,Viraj,Police Constable,Investigating Officer (IO),Charge Sheeted,FIR,Non-Heinous,1,Raghav Manne,1,Warhi Basak,Chandresh Lanka,1,1,2026-04-16,Filed,IT Act,Cheating by Personation; Identity Theft,2026-03-12 14:00:00,2026-03-12 14:00:00,2026-03-12 14:00:00,13.053926,77.694731,Quos molestias voluptatibus iste quaerat officiis numquam nostrum ipsam culpa ea sequi voluptates nobis veritatis rerum aut architecto ipsa occaecati error unde soluta.
1037,1.0001e+17,202600014,2026-04-12,Crimes Against Public Order,Public Nuisance,Vijayanagar Police Station,Police Station,Bangalore Urban,Special Court for POCSO Cases Bengaluru,116,Waida,Asst Sub-Inspector (ASI),Crime Branch Officer,Disposed by Court,FIR,Non-Heinous,1,Charles Sarraf,1,Qadim Varghese,Triveni Banik,0,1,2026-06-26,Filed,BNS,Criminal Intimidation,2026-04-11 04:00:00,2026-04-10 14:00:00,2026-04-10 16:00:00,13.011805,77.635458,Provident nam fuga quibusdam ullam repudiandae eius dolorem deleniti aut repudiandae blanditiis perspiciatis natus placeat molestias a architecto numquam asperiores esse.
1038,4.0001e+17,202600017,2026-07-05,Economic Offences,Forgery,Basavanagudi Police Station,Police Station,Bangalore Urban,Metropolitan Magistrate Court Bengaluru,237,Azad,Head Constable,Circle Inspector,Charge Sheeted,PAR,Non-Heinous,3,Mason Natt; Nakul Mahajan; Sathvik Dhillon,1,Qasim Peri,Aashi Dhillon,3,1,2026-09-11,Filed,BNS,Cheating,2026-07-05 12:00:00,2026-07-05 00:00:00,2026-07-05 05:00:00,12.880181,77.521532,Odit tenetur rem ducimus aperiam non quidem voluptas voluptate quis iste magni exercitationem dolores tenetur tempora suscipit odio cum.
1039,1.0001e+17,202600021,2026-06-27,Narcotics & NDPS,Possession of Narcotics,Mahadevapura Police Station,Police Station,Bangalore Urban,Special Court for NDPS Cases Bengaluru,59,Karan,Police Constable,Crime Branch Officer,Under Investigation,FIR,Non-Heinous,2,Wahab Jaggi; Robert Kamdar,2,Krish Bali; Pallavi Madan,Darpan Khatri,1,0,,Pending,NDPS Act,Possession of Manufactured Drugs; Possession/Sale of Cannabis,2026-06-26 11:00:00,2026-06-26 05:00:00,2026-06-26 08:00:00,13.046885,77.718592,Nostrum corporis aliquam praesentium necessitatibus sapiente ex fugit ea repellat inventore minus provident temporibus minima minima dolores et labore vitae.
1040,1.0001e+17,202600018,2026-02-16,Crimes Against Property,Dacoity,Basavanagudi Police Station,Police Station,Bangalore Urban,Metropolitan Magistrate Court Bengaluru,240,Shivansh,Police Sub-Inspector (PSI),Women's Cell Officer,Under Investigation,FIR,Non-Heinous,1,Qabil More,1,Anamika Anne,Chandresh Dhar,0,0,,Pending,BNS,Burglary,2026-02-16 13:00:00,2026-02-16 00:00:00,2026-02-16 03:00:00,13.015512,77.522076,Eveniet repudiandae nostrum explicabo voluptates dolor ea mollitia commodi dolores ipsam natus consequuntur.
1041,1.0001e+17,202600024,2026-06-03,Crimes Against Women,Molestation,Jayanagar Women PS,Women Police Station,Bangalore Urban,Court of ASCJ Bengaluru,461,Aryan,Police Constable,Women's Cell Officer,Charge Sheeted,FIR,Heinous,2,Om Bandi; Thomas Mitra,1,Amol Banerjee,Vritti Kara,1,1,2026-08-27,Filed,BNS,Word/Gesture Insulting Modesty of Woman,2026-05-31 19:00:00,2026-05-31 04:00:00,2026-05-31 09:00:00,12.855673,77.608817,Quasi vero placeat hic ab totam vitae beatae atque commodi culpa dolorem.
1042,1.0001e+17,202600018,2026-05-21,Economic Offences,Cheating,Whitefield Police Station,Police Station,Bangalore Urban,Metropolitan Magistrate Court Bengaluru,76,Siddharth,Head Constable,Reserve Sub-Inspector,Under Investigation,FIR,Non-Heinous,1,Aayush Chopra,1,Yashica Rajan,Omisha Das,0,0,,Pending,BNS,Cheating; Mischief,2026-05-20 13:00:00,2026-05-19 23:00:00,2026-05-20 03:00:00,12.995903,77.589487,Ipsum omnis consequatur laborum suscipit magni voluptatem tenetur vitae minus enim.
1043,1.0001e+17,202600024,2026-04-19,Crimes Against Body,Murder,Koramangala Police Station,Police Station,Bangalore Urban,Court of ASCJ Bengaluru,272,Dakshesh,Deputy Superintendent of Police (DySP),Investigating Officer (IO),Pending Trial,FIR,Heinous,1,Kevin Bajaj,1,Pahal Dutta,Deepa Anand,1,0,,Pending,BNS,Grievous Hurt; Murder,2026-04-18 14:00:00,2026-04-18 01:00:00,2026-04-18 05:00:00,12.930116,77.519694,Id magnam repellendus culpa vero incidunt doloribus sapiente quam quis pariatur est magni illum sed illo voluptas minus reprehenderit.
1044,1.0001e+17,202600023,2026-06-23,Crimes Against Body,Assault,Indiranagar Police Station,Police Station,Bangalore Urban,Court of ASCJ Bengaluru,39,Nakul,Inspector of Police,Circle Inspector,Undetected,FIR,Heinous,0,,2,Elijah Tak; Hamsini Thakkar,Gagan Ravi,0,0,,Pending,BNS,Grievous Hurt,2026-06-22 05:00:00,2026-06-21 20:00:00,2026-06-21 21:00:00,12.875543,77.527796,Non occaecati quam veritatis autem blanditiis commodi voluptatum eum amet exercitationem numquam ut accusamus esse dignissimos harum cupiditate.
1045,1.0001e+17,202600028,2026-01-02,Narcotics & NDPS,Drug Trafficking,Sanjaynagar Police Station,Police Station,Bangalore Urban,Special Court for POCSO Cases Bengaluru,170,Chatura,Police Constable,Station House Officer (SHO),Undetected,FIR,Heinous,1,Ekavir Rajagopalan,2,Rajata Kumer; Qarin Kuruvilla,Atharv Kalita,0,0,,Pending,NDPS Act,Consumption of Narcotic Drug; Possession of Manufactured Drugs,2025-12-31 01:00:00,2025-12-30 14:00:00,2025-12-30 16:00:00,12.973629,77.468315,Deserunt architecto distinctio temporibus eligendi eos maiores neque in consequuntur voluptatum nesciunt consequatur harum commodi dolores.
1046,1.0001e+17,202600023,2026-03-20,Economic Offences,Counterfeiting,CEN PS Cyber Crime Cubbon Park,CEN Police Station,Bangalore Urban,Fast Track Court Bengaluru,473,Gagan,Police Constable,Cyber Cell Officer,Under Investigation,FIR,Non-Heinous,1,Christopher Walia,1,Udant Issac,Vasudha Gokhale,1,0,,Pending,BNS,Cheating; Mischief,2026-03-18 18:00:00,2026-03-18 05:00:00,2026-03-18 08:00:00,12.92393,77.684791,Itaque dolore repellendus officia alias mollitia pariatur officia voluptatem et accusamus velit odio voluptatem beatae.
1047,1.0001e+17,202600029,2026-06-19,Economic Offences,Forgery,Kamakshipalya Police Station,Police Station,Bangalore Urban,Metropolitan Magistrate Court Bengaluru,110,Utkarsh,Police Constable,Beat Constable,Under Investigation,FIR,Non-Heinous,1,Matthew Bahri,1,Liam Dash,Kashish Sarna,0,0,,Pending,BNS,Cheating; Mischief,2026-06-19 10:00:00,2026-06-18 23:00:00,2026-06-19 02:00:00,12.931569,77.50571,Aut fugiat aliquid perferendis voluptate dicta voluptatibus architecto reprehenderit nobis ab quasi unde placeat sapiente hic voluptatibus optio dolore ipsum explicabo incidunt.
1048,1.0001e+17,202600022,2026-01-03,Traffic & Motor Vehicle Offences,Vehicle Theft,Kengeri Police Station,Police Station,Bangalore Urban,Fast Track Court Bengaluru,136,Nidhi,Inspector of Police,Beat Constable,Charge Sheeted,FIR,Non-Heinous,0,,1,Qasim Saran,Hredhaan Shenoy,0,1,2026-02-10,Filed,MV Act,Dangerous Driving; Driving without Insurance; Duty in Accident Cases,2026-01-03 00:00:00,2026-01-02 10:00:00,2026-01-02 15:00:00,13.092186,77.456757,Accusamus repellendus nam corrupti quo blanditiis consequatur fuga quam facilis doloribus dicta autem corrupti consequatur praesentium pariatur veniam.
1049,1.0001e+17,202600016,2026-02-22,Crimes Against Body,Kidnapping,Ramamurthy Nagar Police Station,Police Station,Bangalore Urban,Court of ASCJ Bengaluru,27,Qabil,Police Constable,Investigating Officer (IO),Charge Sheeted,FIR,Non-Heinous,0,,1,Panini Chaudhry,Arjun Tandon,0,1,2026-03-31,Filed,BNS,Murder,2026-02-20 13:00:00,2026-02-20 03:00:00,2026-02-20 05:00:00,13.09198,77.666169,Veritatis a minus suscipit libero pariatur quia sequi magni accusantium expedita odio culpa quam totam tempore autem repudiandae.
1050,1.0001e+17,202600017,2026-02-17,Crimes Against Public Order,Public Nuisance,Ramamurthy Nagar Police Station,Police Station,Bangalore Urban,Fast Track Court Bengaluru,25,Chandresh,Police Constable,Cyber Cell Officer,Under Investigation,FIR,Non-Heinous,0,,1,Sathvik Sem,Chameli Chand,0,0,,Pending,BNS,Criminal Intimidation,2026-02-15 00:00:00,2026-02-14 18:00:00,2026-02-14 20:00:00,13.017964,77.482111,Deleniti voluptates perspiciatis maxime ad perspiciatis eum nam architecto earum corporis laborum nesciunt eius commodi odio impedit quam ex est laboriosam libero modi quae asperiores.
1051,1.0001e+17,202600019,2026-04-09,Traffic & Motor Vehicle Offences,Rash Driving,R.R. Nagar Police Station,Police Station,Bangalore Urban,Fast Track Court Bengaluru,284,Onkar,Head Constable,Investigating Officer (IO),Undetected,FIR,Non-Heinous,0,,2,Mahika Chada; Advaith Shukla,Libni Shukla,0,0,,Pending,MV Act,Dangerous Driving; Driving without Insurance; Duty in Accident Cases,2026-04-07 02:00:00,2026-04-06 16:00:00,2026-04-06 20:00:00,13.033495,77.566303,Repellat minus enim cum ipsa odio cumque unde velit quas sit rerum consequatur est maiores impedit occaecati ducimus ad officiis ducimus.
1052,1.0001e+17,202600018,2026-06-17,Traffic & Motor Vehicle Offences,Vehicle Theft,Banasawadi Police Station,Police Station,Bangalore Urban,Fast Track Court Bengaluru,14,Pahal,Police Sub-Inspector (PSI),Reserve Sub-Inspector,Charge Sheeted,FIR,Non-Heinous,0,,2,Tejas Soni; Yashodhara Randhawa,Pranit Ahuja,0,1,2026-09-09,Filed,MV Act,Dangerous Driving; Driving without Insurance; Duty in Accident Cases,2026-06-16 09:00:00,2026-06-15 21:00:00,2026-06-16 01:00:00,13.033867,77.54199,Ducimus sed minus quibusdam asperiores vitae animi laboriosam neque illum maiores corrupti quod ea nam eum laboriosam sequi laborum unde quo asperiores sapiente.
1053,1.0001e+17,202600020,2026-06-07,Cyber Crime,Identity Theft,Chamarajpet Police Station,Police Station,Bangalore Urban,Fast Track Court Bengaluru,313,Noah,Head Constable,Reserve Sub-Inspector,Undetected,FIR,Non-Heinous,2,Jeet Sama; David Merchant,1,Raksha Subramaniam,Zarna Kari,0,0,,Pending,IT Act,Computer Related Offences,2026-06-04 17:00:00,2026-06-04 06:00:00,2026-06-04 07:00:00,13.009707,77.570787,Sapiente cumque nobis beatae temporibus expedita hic est tempore porro tempora quidem autem quas delectus fugiat delectus nemo delectus earum voluptas.
